,EMA,CMO,MINUSDM,PLUSDM,CLOSE,CLOSEL1,CLOSEL2,CLOSEL3,PATT_3OUT,PATT_CMB,RSI,MACD,MACD_SIGNAL,MACD_HIST,ADX,ATR,NATR,BB_UPPER,BB_MIDDLE,BB_LOWER,BB_WIDTH,OBV,MFI,AD,ADOSC,STOCH_K,STOCH_D,TRIX,ROC,UP_DOWN,FWD_RET,FWD_RET_BPS,fng_score,fng_ordinal,fng_ordinal_smooth,fng_ordinal_smooth_int,finbert_pos_smooth,finbert_neg_smooth,finbert_neutral_smooth,fomc_sentiment_composite_smooth,fomc_sentiment_polarity_smooth,word_count_smooth,unique_addresses_used_smooth,confirmed_tx_per_day_smooth,output_value_per_day_btc_smooth,avg_tx_per_block_smooth,median_confirmation_time_min_smooth,avg_confirmation_time_min_smooth,total_hash_rate_ths_smooth,network_difficulty_smooth,miners_revenue_usd_smooth,total_tx_fees_btc_smooth,blockchain_size_smooth,avg_block_size_smooth
265,118117.96815616009,-9.56162147633796,3100.0485879196503,2330.472437775029,117579.99,118123.01,118161.87,117950.76,0,0,45.21918926183102,-59.911977801602916,37.38585365473904,-97.29783145634195,11.466382109007276,997.7598547594259,0.8485796390690507,119548.30067487778,118357.34437500009,117166.38807512239,0.02012475535281197,38161.47049699999,39.155735282944704,11394.658655665926,-6.161393151875018,35.2445965312508,35.80544587756992,0.007859131482601533,-1.160062205783452,1,0.003572206461320393,35.722064613203926,74,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,515993.3333333333,442035.3333333333,562738.7178069834,3349.7197823403208,8.323611111111111,28.4208314577631,833182466.045349,127620086886392.0,51469026.290804744,4.466720566666667,674973.8595793335,1.641292298264925
266,118104.09072602361,-2.182248342682769,2906.2955511746723,2495.007910414092,118000.01,117579.99,118123.01,118161.87,0,0,48.908875828658616,-61.755435945044155,17.557595734782396,-79.31303167982655,11.225645712584933,1024.972363836962,0.8686205737075462,119336.13149934381,118268.87312500009,117201.61475065636,0.018048001069828866,41956.38661699999,42.55765345119804,10995.296931072422,-271.0718244124564,33.3509988008539,36.05927485790592,0.005698610893345446,-1.1853900099275227,0,-0.009180338205056038,-91.80338205056037,74,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,515993.3333333333,442035.3333333333,562738.7178069834,3349.7197823403208,8.323611111111111,28.4208314577631,833182466.045349,127620086886392.0,51469026.290804744,4.466720566666667,674973.8595793335,1.641292298264925
267,117964.40122884436,-17.47382345749127,4287.262079226256,2339.0699160132112,116916.73,118000.01,117579.99,118123.01,0,0,41.26308827125437,-148.91147368197562,-15.736218148569215,-133.1752555334064,12.361590540878545,1100.9709660971516,0.9416710218436246,119238.07976869863,118120.66937500008,117003.25898130154,0.01891981140321992,36235.236096999986,34.187913184712464,10995.424581187783,-354.76076449030916,29.201799113626972,32.599131481910554,0.0023014708711688314,-1.9878447109386355,1,0.00789938274873081,78.9938274873081,74,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,515993.3333333333,442035.3333333333,562738.7178069834,3349.7197823403208,8.323611111111111,28.4208314577631,833182466.045349,127620086886392.0,51469026.290804744,4.466720566666667,674973.8595793335,1.641292298264925
268,117949.80108427444,-2.8518948480449726,4019.308199274615,2192.8780462623854,117840.3,116916.73,118000.01,117579.99,0,1,48.57405257597751,-141.82402206638653,-40.95377893213268,-100.87024313425385,13.426538817403806,1096.3952807160792,0.9304077473632358,119102.70925637947,118054.43812500009,117006.1669936207,0.01775911432096164,37619.413126999985,38.441318107823754,12196.168794687845,25.308806545162952,41.43570483409704,34.662834249525964,-0.0005459903124394039,-0.8912531539108426,1,0.005310916554014167,53.10916554014167,74,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,515993.3333333333,442035.3333333333,562738.7178069834,3349.7197823403208,8.323611111111111,28.4208314577631,833182466.045349,127620086886392.0,51469026.290804744,4.466720566666667,674973.8595793335,1.641292298264925
269,118010.54683906569,5.63765214387825,3768.1014368199517,2747.4231683709922,118466.14,117840.3,116916.73,118000.01,0,0,52.81882607193913,-84.73038878277293,-49.70910090226073,-35.021287880512205,13.566463110740147,1079.0037006713246,0.9108119000680908,119026.74291820727,118031.85375000008,117036.9645817929,0.01685797751367069,39926.98644699999,43.895788948672575,13748.625532689386,672.4545198287851,54.75538677545196,41.79763024105865,-0.0020436671645085447,-0.3040962996020635,1,0.0016868111006234088,16.868111006234088,72,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,548337.6666666666,425515.0,619322.2972855271,3229.133407644457,7.9291666666666645,26.59455712461741,833182466.0453491,127620086886392.0,51387904.86404001,4.491228116666668,675189.4974816666,1.6199135634717379
270,118087.65544623444,8.217870404586698,3532.5950970187046,2898.159220347802,118665.97,118466.14,117840.3,116916.73,0,0,54.10893520229335,-23.092466537404107,-44.38577402928941,21.2933074918853,13.335162450086841,1051.2422193793664,0.8858834755906569,119102.47196348126,118062.54562500009,117022.61928651891,0.01761653254173051,41834.95378699999,50.96745360794702,14114.878801415016,992.5988498730785,72.70095356419422,56.29734839124774,-0.0022781284194528517,0.4155450946013106,0,-0.002483610086362553,-24.836100863625532,72,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,548337.6666666666,425515.0,619322.2972855271,3229.133407644457,7.9291666666666645,26.59455712461741,833182466.0453491,127620086886392.0,51387904.86404001,4.491228116666668,675189.4974816666,1.6199135634717379
271,118121.01951138333,3.7547033451505807,3320.5279034550367,2717.0242690760647,118371.25,118665.97,118466.14,117840.3,0,0,51.87735167257529,1.9520875470043393,-35.11820171403066,37.070289261035,13.126454361449037,1016.2370806681562,0.8585168110230789,119132.08714853173,118081.45312500009,117030.81910146844,0.01779507273541854,40544.74747699999,52.70346458984706,13309.800151099822,777.1693370751764,77.79087925961925,68.4157398664218,-0.0020382904024840443,0.2562236419414443,0,-0.0005497111840925273,-5.497111840925273,72,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,548337.6666666666,425515.0,619322.2972855271,3229.133407644457,7.9291666666666645,26.59455712461741,833182466.0453491,127620086886392.0,51387904.86404001,4.491228116666668,675189.4974816666,1.6199135634717379
272,118142.80309827942,2.756649398517424,3584.554909489095,2547.2102522588107,118306.18,118371.25,118665.97,118466.14,0,0,51.37832469925871,16.360873937388533,-24.82238658374682,41.18326052113535,13.363398063211692,1008.6441381263965,0.8525709630100443,119152.8367383046,118096.69437500008,117040.55201169556,0.017886061398990263,37087.46652699999,46.49265322927604,13707.44058984183,744.9092817052933,76.25743069715531,75.58308784032292,-0.0015681448491955408,0.20655192952330204,0,-0.012851315121492402,-128.51315121492402,72,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,548337.6666666666,425515.0,619322.2972855271,3229.133407644457,7.9291666666666645,26.59455712461741,833182466.0453491,127620086886392.0,51387904.86404001,4.491228116666668,675189.4974816666,1.6199135634717379
273,117983.15449848183,-17.114674119049667,4404.440227646039,2388.009611492635,116785.79,118306.18,118371.25,118665.97,0,0,41.44266294047517,-93.82131192697852,-38.62217165239316,-55.19914027458536,14.383582727952177,1077.835754493497,0.922916867277686,119144.43309540377,117973.00312500008,116801.57315459638,0.01985928880970319,32859.24634699999,38.90124217037144,9568.592774886947,-652.9131622230561,58.23317889562162,70.76049628413205,-0.0030507885788289,-1.6663684583443805,0,-0.00874858148409996,-87.4858148409996,72,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,548337.6666666666,425515.0,619322.2972855271,3229.133407644457,7.9291666666666645,26.59455712461741,833182466.0453491,127620086886392.0,51387904.86404001,4.491228116666668,675189.4974816666,1.6199135634717379
274,117722.08691042515,-27.20529751915245,5392.592713418155,2238.7590107743454,115764.08,116785.79,118306.18,118371.25,0,0,36.397351240423774,-260.58112920616986,-83.0139631631485,-177.56716604302136,16.06756676220853,1103.598519837653,0.9533168836461646,119272.57082905468,117778.11000000007,116283.64917094547,0.02537756513590855,29040.487146999993,31.775591345956535,7103.432041419404,-1949.7631988222292,36.006167319707004,56.83225897082796,-0.007221656614220251,-2.62300457166188,0,-0.0010024698507516971,-10.024698507516971,72,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,548337.6666666666,425515.0,619322.2972855271,3229.133407644457,7.9291666666666645,26.59455712461741,833182466.0453491,127620086886392.0,51387904.86404001,4.491228116666668,675189.4974816666,1.6199135634717379
275,117478.080215081,-28.26339911012449,6242.425668829515,2098.836572600949,115648.03,115764.08,116785.79,118306.18,0,0,35.86830044493775,-397.52137204077735,-145.91544493867428,-251.60592710210307,18.16808160009765,1143.3029873477994,0.9886056747769931,119345.232967962,117594.08812500008,115842.94328203816,0.029782872096435473,23600.16143699999,29.472069848688378,10015.991584806936,-1376.318068278384,21.277637781797054,38.505661332375205,-0.01322859347406835,-2.482748048399064,0,-0.004896408525073781,-48.96408525073781,65,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,566630.6666666666,419836.0,598047.0670272103,3124.7800265428,8.152777777777777,24.828387161796666,852214552.833187,127620086886392.0,51360394.91366798,4.411910950000002,675402.1607053335,1.6151436336165357
276,117196.16136624795,-33.30879900529022,5852.274064527671,1967.6592868133894,115081.77,115648.03,115764.08,116785.79,0,0,33.345600497354894,-545.4523158907978,-225.822819129099,-319.62949676169876,20.1373142606187,1152.049675638562,1.0010705219762972,119582.51826583229,117449.19812500008,115315.87798416788,0.036327538627581486,20647.65409699999,30.31869200598955,9127.720001909032,-1299.238921407199,17.34986307313464,24.877889391546216,-0.02102776628706282,-1.9746505984113538,1,0.0019453993451785667,19.453993451785667,65,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,566630.6666666666,419836.0,598047.0670272103,3124.7800265428,8.152777777777777,24.828387161796666,852214552.833187,127620086886392.0,51360394.91366798,4.411910950000002,675402.1607053335,1.6151436336165357
277,116973.74826433642,-29.46865446669149,6003.686935494685,1844.6805813875526,115305.65,115081.77,115648.03,115764.08,0,0,35.265672766654255,-637.2772739967477,-308.1137101026287,-329.16356389411897,22.19073167302774,1156.5465709111518,1.0030267995637265,119681.4041318591,117310.47062500007,114939.53711814104,0.04042151555998889,23986.183266999993,29.77400953750045,12278.866039573217,-146.95653830245465,23.141945736721826,20.589815530551153,-0.0294199023458952,-1.8886488176289573,1,0.00045244964145307875,4.5244964145307875,65,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,566630.6666666666,419836.0,598047.0670272103,3124.7800265428,8.152777777777777,24.828387161796666,852214552.833187,127620086886392.0,51360394.91366798,4.411910950000002,675402.1607053335,1.6151436336165357
278,116783.63905676742,-28.548227971721364,5628.456502026267,2408.6880450508334,115357.82,115305.65,115081.77,115648.03,0,0,35.72588601413932,-697.7957765128522,-386.0501233846734,-311.7456531281788,23.30762964900301,1211.1892852292049,1.0499412048781824,119671.70179790362,117148.41187500008,114625.12195209654,0.04307851694303709,29312.146126999993,34.72464645043174,14135.293869430097,928.4729768587167,23.06011698986246,21.183975266572958,-0.037782299861055524,-2.198324114232064,0,-0.01758996485890607,-175.89964858906072,65,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,566630.6666666666,419836.0,598047.0670272103,3124.7800265428,8.152777777777777,24.828387161796666,852214552.833187,127620086886392.0,51360394.91366798,4.411910950000002,675402.1607053335,1.6151436336165357
279,116377.17328538302,-44.82263960877626,6043.217970649634,2258.1450422351563,113328.68,115357.82,115305.65,115081.77,0,0,27.58868019561187,-899.1271870139171,-488.6655361105221,-410.461650903395,24.70064033492907,1290.0893299023803,1.13836085437718,119911.1066396497,116846.33750000007,113781.56836035043,0.052458112170604164,25176.671106999995,30.508338542808467,10356.759133296864,81.75372821328347,18.125736170115655,21.442599632233296,-0.04854702714164327,-4.0903127210156764,0,-0.0002713346700941033,-2.713346700941033,65,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,566630.6666666666,419836.0,598047.0670272103,3124.7800265428,8.152777777777777,24.828387161796666,852214552.833187,127620086886392.0,51360394.91366798,4.411910950000002,675402.1607053335,1.6151436336165357
280,116014.9093694556,-45.02504357482312,6164.866847484022,2117.010977095459,113297.93,113328.68,115357.82,115305.65,0,0,27.487478212588435,-1049.0719993778475,-600.7468287639872,-448.32517061386034,26.211604287164292,1295.1774967834815,1.1431607768857575,119975.42064231008,116544.77000000006,113114.11935769004,0.058872665711383186,21882.369146999994,27.12350836134929,9826.404140392702,-440.81289199419734,12.968708704357901,18.051520621445324,-0.06052311747678507,-4.084792624231303,1,0.005401069551756121,54.01069551756122,65,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,566630.6666666666,419836.0,598047.0670272103,3124.7800265428,8.152777777777777,24.828387161796666,852214552.833187,127620086886392.0,51360394.91366798,4.411910950000002,675402.1607053335,1.6151436336165357
281,115767.25650246083,-34.548404146625074,5779.562669516271,1984.697791026993,113909.86,113297.93,113328.68,115357.82,0,1,32.72579792668746,-1105.7799634877301,-701.7534557087358,-404.0265077789943,27.628132992384813,1259.4357782345137,1.1056424599543127,119924.63401566126,116315.38687500007,112706.13973433888,0.06205966790171819,23305.341756999995,30.14772565981455,11201.846620493205,-176.87545732035323,10.100916141615881,13.73178700536313,-0.07194063308224585,-3.1213899575939785,1,0.0006376094220466033,6.376094220466033,55,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,591727.0,436311.0,658098.0057251999,2964.108314149233,6.295833333333332,13.236757248558732,934686928.913818,127620086886392.0,55391103.80439016,4.538056513333334,675619.2034553332,1.6679626070279205
282,115557.28397275956,-33.329002867230614,5418.340002671504,2002.2041790878088,113982.49,113909.86,113297.93,113328.68,1,0,33.33549856638469,-1131.813952878816,-787.7655551427519,-344.0483977360642,28.77863655960155,1217.8497920948573,1.068453402004867,119728.38566682531,116064.29187500007,112400.19808317482,0.06313903669479039,24979.731766999994,27.14864288439277,12419.630931371914,334.6553609912953,16.250555791223498,13.106726879065741,-0.08233008739308989,-3.4046776775696785,0,-0.0017140351996171033,-17.140351996171034,55,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,591727.0,436311.0,658098.0057251999,2964.108314149233,6.295833333333332,13.236757248558732,934686928.913818,127620086886392.0,55391103.80439016,4.538056513333334,675619.2034553332,1.6679626070279205
283,115349.02938772902,-35.01876893964418,5123.543752504526,1877.0664178948207,113787.12,113982.49,113909.86,113297.93,0,0,32.49061553017791,-1154.8978596338857,-861.1920160409786,-293.70584359290706,29.878359607604907,1180.1535550889282,1.0371591750357405,119661.745447495,115868.69125000006,112075.63705250512,0.0654715981785104,23844.369496999992,29.834905566314035,12619.789069680866,577.1814342178841,18.88066470210928,15.077378878316201,-0.09176147026177528,-2.676785435240958,0,-0.008317373706268283,-83.17373706268283,55,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,591727.0,436311.0,658098.0057251999,2964.108314149233,6.295833333333332,13.236757248558732,934686928.913818,127620086886392.0,55391103.80439016,4.538056513333334,675619.2034553332,1.6679626070279205
284,115053.93298917267,-42.54331597383585,5426.592267972997,1759.7497667763944,112840.71,113787.12,113982.49,113909.86,0,0,28.72834201308207,-1235.3194064119743,-936.0174941151778,-299.30191229679656,31.200034614577614,1167.94458289587,1.0350383145372535,119469.91800715541,115556.21687500006,111642.5157428447,0.06773674732513792,21921.640786999993,26.585010069616562,10847.003561849848,59.85749038999165,13.132425894951522,16.08788212942808,-0.10134461829623964,-4.242682681561394,0,-0.005417282468357487,-54.17282468357487,55,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,591727.0,436311.0,658098.0057251999,2964.108314149233,6.295833333333332,13.236757248558732,934686928.913818,127620086886392.0,55391103.80439016,4.538056513333334,675619.2034553332,1.6679626070279205
285,114721.63734338764,-46.788482809600964,5886.740251224683,1649.7654063528698,112229.42,112840.71,113787.12,113982.49,0,0,26.605758595199518,-1333.013901392973,-1015.4167755707368,-317.5971258222361,32.7637421176382,1183.5105464648782,1.054545721135223,119085.51324893585,115166.42187500006,111247.33050106427,0.06805961859593966,18506.934196999995,21.2025756374086,8523.557192185479,-896.4950124682618,7.4493159830365,13.154135526699081,-0.11136138923039107,-5.264559139007996,1,0.0028239475887874566,28.239475887874566,55,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,591727.0,436311.0,658098.0057251999,2964.108314149233,6.295833333333332,13.236757248558732,934686928.913818,127620086886392.0,55391103.80439016,4.538056513333334,675619.2034553332,1.6679626070279205
286,114465.72118534204,-41.02614618015751,5518.81898552314,1546.6550684558156,112546.35,112229.42,112840.71,113787.12,0,0,29.48692690992124,-1369.0819655359956,-1086.1498135637885,-282.93215197220707,34.2297179017575,1171.3511373108238,1.0407722127912844,118448.45238004143,114783.94562500007,111119.4388699587,0.06385051036689982,20444.108286999995,21.086220883214615,8453.079595762782,-1228.6552704567457,4.359850121220062,8.313863999736009,-0.12068825791763382,-5.1570134217922785,1,0.009399238624797635,93.99238624797634,55,4,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,591727.0,436311.0,658098.0057251999,2964.108314149233,6.295833333333332,13.236757248558732,934686928.913818,127620086886392.0,55391103.80439016,4.538056513333334,675619.2034553332,1.6679626070279205
287,114364.36575177239,-23.732733169234407,5173.892798927944,2131.8591266773224,113604.2,112546.35,112229.42,112840.71,0,0,38.1336334153828,-1297.3514520806784,-1128.3901412671664,-168.961310813512,34.69279087068814,1211.9348162288975,1.0668045866516356,117680.42154435572,114486.00500000006,111291.5884556444,0.05580448971654927,22550.652386999995,24.95097324755589,10243.784970654156,-683.0731866723472,11.791818026760268,7.866994710338925,-0.1275320411684766,-4.027202551295184,1,0.0008432786815981697,8.432786815981697,53,3,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,582574.0,398447.6666666667,604008.4801137565,2646.153888442379,6.218055555555554,13.67426787395239,951604339.3918961,127620086886392.0,55434644.683229566,4.507789300000001,675865.4125483334,1.8697521697261328
288,114286.20507509328,-22.284222677943312,4850.524498994947,1998.6179312599897,113700.0,113604.2,112546.35,112229.42,0,0,38.85788866102835,-1218.7255346774473,-1146.4572199492227,-72.2683147282246,35.126921779060616,1159.8826402145917,1.020125453135085,116723.74734392452,114198.11875000007,111672.49015607561,0.0442324028025979,23314.929356999994,28.060536201179513,10926.775611373216,-180.4677497433604,19.22703393821517,11.792900695398481,-0.13207306062940072,-3.8934398862341735,1,0.0014263852242744068,14.263852242744068,53,3,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,582574.0,398447.6666666667,604008.4801137565,2646.153888442379,6.218055555555554,13.67426787395239,951604339.3918961,127620086886392.0,55434644.683229566,4.507789300000001,675865.4125483334,1.8697521697261328
289,114236.31977214113,-19.752694056822182,4547.366717807763,2413.854310556235,113862.18,113700.0,113604.2,112546.35,0,0,40.12365297158891,-1130.2979864592198,-1143.2253732512222,12.92738679200238,34.84702273460854,1131.7218502011794,0.9939400863405035,116160.02555614998,114015.39312500006,111870.76069385014,0.03762005063296436,24575.138126999995,32.89098257309811,10772.29428085269,-7.603426188637968,29.362044993991418,20.126965652988932,-0.13442109203712915,-2.5033953188996705,1,0.0008508531981383793,8.508531981383793,53,3,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,582574.0,398447.6666666667,604008.4801137565,2646.153888442379,6.218055555555554,13.67426787395239,951604339.3918961,127620086886392.0,55434644.683229566,4.507789300000001,675865.4125483334,1.8697521697261328
290,114203.70097541864,-18.193601356965754,4263.156297944778,2262.98841614647,113959.06,113862.18,113700.0,113604.2,0,0,40.90319932151712,-1040.4079360151954,-1122.661885804017,82.2539497888215,34.58461738043471,1093.4117345636055,0.9594776708088023,115848.05037311999,113902.57937500006,111957.10837688013,0.03416026237149339,25706.704986999994,35.087443770754916,11295.760652706336,230.36249959978704,37.74429474080862,28.777791224338387,-0.13482011261131133,-1.559222860839049,1,0.0031075194898939618,31.075194898939618,53,3,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,582574.0,398447.6666666667,604008.4801137565,2646.153888442379,6.218055555555554,13.67426787395239,951604339.3918961,127620086886392.0,55434644.683229566,4.507789300000001,675865.4125483334,1.8697521697261328
291,114216.5820371341,-12.483638108445781,3996.7090293232295,2823.0716401373197,114313.19,113959.06,113862.18,113700.0,0,0,43.758180945777106,-929.8750710118911,-1084.1045228455919,154.22945183370075,33.49866084553635,1089.09975115338,0.9527332332807614,115561.9994339591,113819.15187500005,112076.304316041,0.03062485583925463,26961.670076999995,42.50305177838026,11358.066664378697,326.59479117264164,48.678488764697555,38.594942833165845,-0.133150670751514,-1.154226319289653,0,-0.00091319295699821,-9.1319295699821,53,3,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,582574.0,398447.6666666667,604008.4801137565,2646.153888442379,6.218055555555554,13.67426787395239,951604339.3918961,127620086886392.0,55434644.683229566,4.507789300000001,675865.4125483334,1.8697521697261328
292,114215.66650335361,-13.793139838062348,3746.9147149905275,2646.629662628737,114208.8,114313.19,113959.06,113862.18,0,0,43.10343008096883,-841.0057885048882,-1035.4847759774511,194.47898747256295,32.48057659406914,1055.1360167062944,0.9238657762854476,115397.0787536279,113764.59125000006,112132.10374637222,0.028699395579779543,26081.471406999994,45.058127746596035,10936.74300838252,202.21458434705892,54.52079785113826,46.98119378554813,-0.13005034571748064,-0.7585649751476686,1,0.0031679695435027355,31.679695435027355,53,3,4.0,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,582574.0,398447.6666666667,604008.4801137565,2646.153888442379,6.218055555555554,13.67426787395239,951604339.3918961,127620086886392.0,55434644.683229566,4.507789300000001,675865.4125483334,1.8697521697261328
293,114257.4245617826,-7.828284586274177,3512.7325453036196,2868.975308714436,114570.61,114208.8,114313.19,113959.06,0,0,46.08585770686291,-732.9324100335361,-974.9743027886682,242.04189275513204,31.081011713050348,1044.9650156621506,0.9120707445497154,115210.38666678418,113718.65125000007,112226.91583321596,0.026235545363700583,27606.477266999995,52.178302833751935,10994.195604766644,151.2290000090834,59.624813992632824,54.274700202822864,-0.12536498320783185,-0.6374709305224768,1,0.0007188580038108849,7.188580038108849,64,4,3.6666666666666665,4,0.27099507935816425,0.5640205581486106,0.16498436357945176,-0.2930254787904464,-0.35092214520122555,7103.0,542018.3333333334,331202.3333333333,566261.5545835228,2205.537228757977,5.755555555555554,13.804628353862924,953719015.7016557,127620086886392.0,55815024.440679796,4.164598136666666,676144.9886233333,2.0049687294663925
